SAMPLE_DATE,IMAGE_DATE,TIME_SAMPLE,IMAGE_HOUR,STATION_SAMPLE,PARAMETER,VALUE,UNIT,DEPTH,DEPTH_UNIT,LOCAL_NAME,LOCATION_TYPE,LAT,LON,COUNTRY,ORGANIZATION_DATA,HEMISPHERE,SEASON,SOURCE_DOMAIN,DIFF_DATE,BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,BAND_8A,BAND_9,BAND_11,BAND_12,MSK_CLDPRB,MSK_SNOW,QA60,CLDYPXPER,DRK_FEA_PE,NDWI,NBSI,WATER_CHECK,SNOW_CHECK,SCENE_CLASS,GEOMETRY,Classe
2020-09-08,2020-09-08,12:10:00,13:12:49,TM-07,Turbidity,2.55,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.5891,-45.2371,Brazil,PMQS,South,Winter,Tres_Marias,0,230.0,310.0,345.0,155.0,135.0,111.0,111.0,99.0,86.0,92.0,52.0,48.0,0.0,0.0,0.0,0.0079,0.4693,0.5540540540540542,-1.02131715942029,Water_Surface,No_Snow,Water,POINT (-45.2370580443234 -18.589056891173),0
2020-09-08,2020-09-08,09:58:00,13:12:49,TM-04,Turbidity,4.09,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.9598,-45.1114,Brazil,PMQS,South,Winter,Tres_Marias,0,229.0,358.0,532.0,248.0,203.0,122.0,121.0,101.0,90.0,77.0,91.0,83.0,0.0,0.0,0.0,0.0079,0.4693,0.6808846761453397,-0.8063313684210527,Water_Surface,No_Snow,Water,POINT (-45.1114127841534 -18.9598350194583),0
2020-09-08,2020-09-08,09:46:00,13:12:49,TM-10,Turbidity,1.8,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8215,-45.0321,Brazil,PMQS,South,Winter,Tres_Marias,0,166.0,262.0,350.0,118.0,92.0,46.0,58.0,43.0,31.0,7.0,28.0,29.0,0.0,0.0,0.0,0.0079,0.4693,0.7811704834605598,-0.8158325714285715,Water_Surface,No_Snow,Water,POINT (-45.0320989723936 -18.8214790677352),0
2020-09-08,2020-09-08,10:37:00,13:12:49,TM-03,Turbidity,2.5,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8222,-44.997,Brazil,PMQS,South,Winter,Tres_Marias,0,202.0,290.0,408.0,181.0,136.0,81.0,89.0,71.0,68.0,29.0,55.0,57.0,0.0,0.0,0.0,0.0079,0.4693,0.7035490605427974,-0.8322301960784313,Water_Surface,No_Snow,Water,POINT (-44.9969913010141 -18.8222319480578),0
2020-09-08,2020-09-08,08:56:00,13:12:49,TM-11,Turbidity,1.6,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8533,-45.09,Brazil,PMQS,South,Winter,Tres_Marias,0,234.0,319.0,449.0,182.0,142.0,91.0,94.0,80.0,78.0,54.0,51.0,51.0,0.0,0.0,0.0,0.0079,0.4693,0.6975425330812854,-0.8035574521158129,Water_Surface,No_Snow,Water,POINT (-45.0899548044879 -18.8533456184011),0
2020-09-02,2020-09-03,07:43:00,13:12:51,TM-09,Turbidity,1.7,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.2503,-45.2668,Brazil,PMQS,South,Winter,Tres_Marias,1,242.0,249.0,362.0,146.0,118.0,71.0,72.0,67.0,75.0,55.0,34.0,15.0,0.0,0.0,0.0,0.0088,0.4179,0.6876456876456877,-0.7119817679558009,Water_Surface,No_Snow,Water,POINT (-45.2667800645951 -18.2503390232003),0
2020-08-25,2020-08-24,10:47:00,13:12:51,TM-02,Turbidity,3.8,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8338,-44.9706,Brazil,PMQS,South,Winter,Tres_Marias,1,402.0,316.0,462.0,233.0,195.0,144.0,129.0,138.0,108.0,373.0,142.0,115.0,0.0,0.0,0.0,3.0186,1.5528,0.54,-0.9171124329004328,Water_Surface,No_Snow,Water,POINT (-44.9706133404866 -18.8338342591453),0
2020-08-25,2020-08-24,10:11:00,13:12:51,TM-03,Turbidity,1.3,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8222,-44.997,Brazil,PMQS,South,Winter,Tres_Marias,1,431.0,382.0,515.0,275.0,265.0,276.0,300.0,183.0,319.0,424.0,238.0,196.0,0.0,0.0,0.0,3.0186,1.5528,0.475644699140401,-1.1111020970873786,Water_Surface,No_Snow,Water,POINT (-44.9969913010141 -18.8222319480578),0
2020-08-25,2020-08-24,07:55:00,13:12:51,TM-09,Turbidity,2.07,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.2503,-45.2668,Brazil,PMQS,South,Winter,Tres_Marias,1,326.0,333.0,385.0,183.0,173.0,137.0,136.0,127.0,117.0,94.0,90.0,77.0,0.0,0.0,0.0,3.0186,1.5528,0.50390625,-1.048915064935065,Water_Surface,No_Snow,Water,POINT (-45.2667800645951 -18.2503390232003),0
2020-08-25,2020-08-24,09:26:00,13:12:51,TM-10,Turbidity,2.9,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8215,-45.0321,Brazil,PMQS,South,Winter,Tres_Marias,1,346.0,285.0,411.0,184.0,157.0,125.0,122.0,106.0,123.0,337.0,125.0,89.0,0.0,0.0,0.0,3.0186,1.5528,0.5899419729206964,-0.8972396690997567,Water_Surface,No_Snow,Water,POINT (-45.0320989723936 -18.8214790677352),0
2020-08-25,2020-08-24,11:07:00,13:12:51,TM-05,Turbidity,2.07,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8866,-45.1465,Brazil,PMQS,South,Winter,Tres_Marias,1,223.0,276.0,383.0,153.0,126.0,65.0,73.0,63.0,64.0,48.0,40.0,31.0,0.0,0.0,0.0,3.0186,1.5528,0.7174887892376681,-0.7840025796344646,Water_Surface,No_Snow,Water,POINT (-45.1465328632941 -18.8865868343704),0
2020-08-25,2020-08-24,11:42:00,13:12:51,TM-12,Turbidity,2.24,NTU,0.11,m,Reservatorio de Tr̻s Marias,Reservoir,-18.7745,-45.2024,Brazil,PMQS,South,Winter,Tres_Marias,1,210.0,268.0,342.0,138.0,111.0,77.0,80.0,65.0,69.0,40.0,38.0,34.0,0.0,0.0,0.0,3.0186,1.5528,0.6805896805896806,-0.8672209356725147,Water_Surface,No_Snow,Water,POINT (-45.2023796169544 -18.7744746881097),0
2020-08-25,2020-08-24,08:39:00,13:12:51,TM-11,Turbidity,2.3,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8533,-45.09,Brazil,PMQS,South,Winter,Tres_Marias,1,206.0,232.0,334.0,124.0,99.0,72.0,69.0,62.0,45.0,43.0,34.0,39.0,0.0,0.0,0.0,3.0186,1.5528,0.6868686868686869,-0.796057245508982,Water_Surface,No_Snow,Water,POINT (-45.0899548044879 -18.8533456184011),0
2020-08-19,2020-08-19,10:08:00,13:12:49,TM-12,Turbidity,1.93,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.7745,-45.2024,Brazil,PMQS,South,Winter,Tres_Marias,0,111.0,206.0,264.0,102.0,86.0,74.0,78.0,67.0,70.0,3.0,31.0,27.0,0.0,0.0,0.0,0.0133,0.4993,0.595166163141994,-0.8700877575757576,Water_Surface,No_Snow,Water,POINT (-45.2023796169544 -18.7744746881097),0
2020-08-19,2020-08-19,11:18:00,13:12:49,TM-06,Turbidity,2.17,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.7199,-45.1947,Brazil,PMQS,South,Winter,Tres_Marias,0,112.0,197.0,247.0,90.0,78.0,45.0,72.0,45.0,50.0,20.0,36.0,28.0,0.0,0.0,0.0,0.0133,0.4993,0.6917808219178082,-0.9007791740890688,Water_Surface,No_Snow,Water,POINT (-45.1947167565015 -18.7198668623665),0
2020-08-18,2020-08-19,10:28:00,13:12:49,TM-10,Turbidity,2.72,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8215,-45.0321,Brazil,PMQS,South,Winter,Tres_Marias,1,134.0,253.0,374.0,131.0,91.0,42.0,62.0,39.0,39.0,321.0,33.0,35.0,0.0,0.0,0.0,0.0133,0.4993,0.8111380145278451,-0.7537694759358288,Water_Surface,No_Snow,Water,POINT (-45.0320989723936 -18.8214790677352),0
2020-08-18,2020-08-19,11:16:00,13:12:49,TM-03,Turbidity,2.11,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8222,-44.997,Brazil,PMQS,South,Winter,Tres_Marias,1,128.0,260.0,364.0,128.0,95.0,29.0,69.0,46.0,35.0,3.0,35.0,20.0,0.0,0.0,0.0,0.0133,0.4993,0.775609756097561,-0.7533627692307691,Water_Surface,No_Snow,Water,POINT (-44.9969913010141 -18.8222319480578),0
2020-08-18,2020-08-19,11:15:00,13:12:49,TM-04,Turbidity,3.29,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.9598,-45.1114,Brazil,PMQS,South,Winter,Tres_Marias,1,83.0,201.0,314.0,111.0,100.0,37.0,55.0,42.0,45.0,321.0,48.0,43.0,0.0,0.0,0.0,0.0133,0.4993,0.7640449438202247,-0.7650580636942675,Water_Surface,No_Snow,Water,POINT (-45.1114127841534 -18.9598350194583),0
2020-08-18,2020-08-19,09:22:00,13:12:49,TM-11,Turbidity,2.36,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8533,-45.09,Brazil,PMQS,South,Winter,Tres_Marias,1,120.0,228.0,345.0,109.0,97.0,45.0,64.0,55.0,35.0,12.0,34.0,27.0,0.0,0.0,0.0,0.0133,0.4993,0.7250000000000001,-0.7242064347826086,Water_Surface,No_Snow,Water,POINT (-45.0899548044879 -18.8533456184011),0
2020-08-18,2020-08-19,12:07:00,13:12:49,TM-02,Turbidity,2.3,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8338,-44.9706,Brazil,PMQS,South,Winter,Tres_Marias,1,180.0,278.0,414.0,172.0,130.0,57.0,74.0,55.0,67.0,30.0,46.0,43.0,0.0,0.0,0.0,0.0133,0.4993,0.7654584221748402,-0.7568863188405797,Water_Surface,No_Snow,Water,POINT (-44.9706133404866 -18.8338342591453),0
2020-08-18,2020-08-19,12:16:00,13:12:49,TM-05,Turbidity,1.24,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8866,-45.1465,Brazil,PMQS,South,Winter,Tres_Marias,1,123.0,248.0,340.0,118.0,97.0,63.0,72.0,52.0,50.0,2.0,29.0,31.0,0.0,0.0,0.0,0.0133,0.4993,0.7346938775510204,-0.8051282352941175,Water_Surface,No_Snow,Water,POINT (-45.1465328632941 -18.8865868343704),0
2020-08-18,2020-08-19,13:51:00,13:12:49,TM-07,Turbidity,1.87,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.5891,-45.2371,Brazil,PMQS,South,Winter,Tres_Marias,1,162.0,237.0,277.0,107.0,97.0,70.0,82.0,61.0,64.0,35.0,36.0,29.0,0.0,0.0,0.0,0.0133,0.4993,0.6390532544378699,-0.94786880866426,Water_Surface,No_Snow,Water,POINT (-45.2370580443234 -18.589056891173),0
2020-08-18,2020-08-19,07:43:00,13:12:49,TM-09,Turbidity,2.13,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.2503,-45.2668,Brazil,PMQS,South,Winter,Tres_Marias,1,163.0,236.0,240.0,103.0,103.0,70.0,82.0,73.0,59.0,61.0,55.0,28.0,0.0,0.0,0.0,0.0133,0.4993,0.5335463258785942,-1.0905239999999998,Water_Surface,No_Snow,Water,POINT (-45.2667800645951 -18.2503390232003),0
2020-08-05,2020-08-04,12:05:00,13:12:51,TM-02,Turbidity,1.6,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8338,-44.9706,Brazil,PMQS,South,Winter,Tres_Marias,1,144.0,161.0,292.0,94.0,64.0,13.0,11.0,23.0,22.0,321.0,19.0,29.0,0.0,0.0,0.0,2.376,1.4043,0.8539682539682539,-0.6378609315068493,Water_Surface,No_Snow,Water,POINT (-44.9706133404866 -18.8338342591453),0
2020-08-05,2020-08-04,11:27:00,13:12:51,TM-09,Turbidity,2.14,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.2503,-45.2668,Brazil,PMQS,South,Winter,Tres_Marias,1,184.0,192.0,224.0,77.0,69.0,53.0,49.0,53.0,60.0,35.0,31.0,13.0,0.0,0.0,0.0,2.376,1.4043,0.6173285198555957,-0.9055345714285712,Water_Surface,No_Snow,Water,POINT (-45.2667800645951 -18.2503390232003),0
2020-08-05,2020-08-04,11:09:00,13:12:51,TM-03,Turbidity,1.44,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8222,-44.997,Brazil,PMQS,South,Winter,Tres_Marias,1,158.0,192.0,325.0,105.0,67.0,28.0,31.0,23.0,33.0,2.0,43.0,39.0,0.0,0.0,0.0,2.376,1.4043,0.8678160919540231,-0.6987612307692307,Water_Surface,No_Snow,Water,POINT (-44.9969913010141 -18.8222319480578),0
2020-08-04,2020-08-04,12:39:00,13:12:51,TM-05,Turbidity,1.61,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8866,-45.1465,Brazil,PMQS,South,Winter,Tres_Marias,0,149.0,208.0,314.0,111.0,89.0,43.0,55.0,43.0,37.0,28.0,30.0,32.0,0.0,0.0,0.0,2.376,1.4043,0.7591036414565827,-0.7504832101910829,Water_Surface,No_Snow,Water,POINT (-45.1465328632941 -18.8865868343704),0
2020-08-04,2020-08-04,14:52:00,13:12:51,TM-11,Turbidity,1.16,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8533,-45.09,Brazil,PMQS,South,Winter,Tres_Marias,0,118.0,178.0,270.0,90.0,60.0,33.0,37.0,40.0,28.0,321.0,25.0,23.0,0.0,0.0,0.0,2.376,1.4043,0.7419354838709677,-0.7325444444444444,Water_Surface,No_Snow,Water,POINT (-45.0899548044879 -18.8533456184011),0
2020-08-04,2020-08-04,15:58:00,13:12:51,TM-10,Turbidity,1.6,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8215,-45.0321,Brazil,PMQS,South,Winter,Tres_Marias,0,116.0,173.0,299.0,96.0,62.0,39.0,29.0,30.0,22.0,1.0,22.0,17.0,0.0,0.0,0.0,2.376,1.4043,0.8176291793313071,-0.6223515050167224,Water_Surface,No_Snow,Water,POINT (-45.0320989723936 -18.8214790677352),0
2020-08-04,2020-08-04,10:45:00,13:12:51,TM-06,Turbidity,2.77,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.7199,-45.1947,Brazil,PMQS,South,Winter,Tres_Marias,0,135.0,187.0,279.0,80.0,67.0,38.0,42.0,34.0,57.0,15.0,40.0,25.0,0.0,0.0,0.0,2.376,1.4043,0.7827476038338658,-0.7497086308243727,Water_Surface,No_Snow,Water,POINT (-45.1947167565015 -18.7198668623665),0
2020-08-04,2020-08-04,10:24:00,13:12:51,TM-04,Turbidity,2.55,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.9598,-45.1114,Brazil,PMQS,South,Winter,Tres_Marias,0,120.0,208.0,360.0,125.0,81.0,35.0,43.0,30.0,27.0,6.0,32.0,31.0,0.0,0.0,0.0,2.376,1.4043,0.846153846153846,-0.6485488888888888,Water_Surface,No_Snow,Water,POINT (-45.1114127841534 -18.9598350194583),0
2020-08-04,2020-08-04,09:53:00,13:12:51,TM-12,Turbidity,1.39,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.7745,-45.2024,Brazil,PMQS,South,Winter,Tres_Marias,0,132.0,186.0,265.0,84.0,80.0,56.0,57.0,52.0,65.0,31.0,37.0,29.0,0.0,0.0,0.0,2.376,1.4043,0.6719242902208202,-0.8005847547169811,Water_Surface,No_Snow,Water,POINT (-45.2023796169544 -18.7744746881097),0
2020-07-29,2020-07-30,07:50:00,13:12:49,TM-09,Turbidity,2.06,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.2503,-45.2668,Brazil,PMQS,South,Winter,Tres_Marias,1,173.0,241.0,268.0,114.0,103.0,87.0,83.0,76.0,68.0,55.0,52.0,36.0,0.0,0.0,0.0,0.0078,0.5854,0.558139534883721,-1.0222940895522388,Water_Surface,No_Snow,Water,POINT (-45.2667800645951 -18.2503390232003),0
2020-07-21,2020-07-20,10:31:00,13:12:49,TM-06,Turbidity,2.04,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.7199,-45.1947,Brazil,PMQS,South,Winter,Tres_Marias,1,113.0,182.0,226.0,67.0,46.0,16.0,20.0,18.0,8.0,321.0,7.0,10.0,0.0,0.0,0.0,0.9913,1.3682,0.8524590163934427,-0.839061522123894,Water_Surface,No_Snow,Water,POINT (-45.1947167565015 -18.7198668623665),0
2020-07-21,2020-07-20,18:43:00,13:12:49,TM-10,Turbidity,2.47,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8215,-45.0321,Brazil,PMQS,South,Winter,Tres_Marias,1,75.0,188.0,303.0,80.0,40.0,1.0,24.0,10.0,7.0,1.0,9.0,6.0,0.0,0.0,0.0,0.9913,1.3682,0.9361022364217252,-0.6270160264026402,Water_Surface,No_Snow,Water,POINT (-45.0320989723936 -18.8214790677352),0
2020-07-21,2020-07-20,18:40:00,13:12:49,TM-03,Turbidity,2.29,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8222,-44.997,Brazil,PMQS,South,Winter,Tres_Marias,1,81.0,210.0,301.0,88.0,46.0,17.0,19.0,12.0,23.0,1.0,12.0,14.0,0.0,0.0,0.0,0.9913,1.3682,0.9233226837060702,-0.7309500465116279,Water_Surface,No_Snow,Water,POINT (-44.9969913010141 -18.8222319480578),0
2020-07-21,2020-07-20,18:38:00,13:12:49,TM-02,Turbidity,2.48,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8338,-44.9706,Brazil,PMQS,South,Winter,Tres_Marias,1,107.0,202.0,284.0,80.0,50.0,7.0,21.0,9.0,11.0,3.0,14.0,10.0,0.0,0.0,0.0,0.9913,1.3682,0.9385665529010238,-0.7344508732394366,Water_Surface,No_Snow,Water,POINT (-44.9706133404866 -18.8338342591453),0
2020-07-21,2020-07-20,11:51:00,13:12:49,TM-05,Turbidity,1.59,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8866,-45.1465,Brazil,PMQS,South,Winter,Tres_Marias,1,103.0,240.0,345.0,99.0,55.0,23.0,32.0,28.0,10.0,321.0,9.0,10.0,0.0,0.0,0.0,0.9913,1.3682,0.8498659517426275,-0.7085456811594203,Water_Surface,No_Snow,Water,POINT (-45.1465328632941 -18.8865868343704),0
2020-07-21,2020-07-20,10:16:00,13:12:49,TM-04,Turbidity,2.77,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.9598,-45.1114,Brazil,PMQS,South,Winter,Tres_Marias,1,122.0,250.0,396.0,138.0,87.0,14.0,31.0,18.0,13.0,321.0,20.0,11.0,0.0,0.0,0.0,0.9913,1.3682,0.9130434782608694,-0.6412189090909091,Water_Surface,No_Snow,Water,POINT (-45.1114127841534 -18.9598350194583),0
2020-07-21,2020-07-20,09:28:00,13:12:49,TM-12,Turbidity,2.15,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.7745,-45.2024,Brazil,PMQS,South,Winter,Tres_Marias,1,675.0,561.0,679.0,520.0,540.0,528.0,542.0,528.0,541.0,1087.0,656.0,507.0,0.0,0.0,0.0,0.9913,1.3682,0.1251035625517813,-1.5763293254786452,Humidity,No_Snow,Water,POINT (-45.2023796169544 -18.7744746881097),0
2020-07-21,2020-07-20,18:45:00,13:12:49,TM-11,Turbidity,2.49,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8533,-45.09,Brazil,PMQS,South,Winter,Tres_Marias,1,81.0,192.0,259.0,70.0,35.0,5.0,19.0,21.0,31.0,1.0,3.0,9.0,0.0,0.0,0.0,0.9913,1.3682,0.8499999999999999,-0.7637617760617761,Water_Surface,No_Snow,Water,POINT (-45.0899548044879 -18.8533456184011),0
2020-07-21,2020-07-20,11:26:00,13:12:49,TM-07,Turbidity,1.86,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.5891,-45.2371,Brazil,PMQS,South,Winter,Tres_Marias,1,109.0,174.0,196.0,61.0,48.0,35.0,15.0,25.0,33.0,6.0,19.0,1.0,0.0,0.0,0.0,0.9913,1.3682,0.7737556561085974,-0.8846051428571428,Water_Surface,No_Snow,Water,POINT (-45.2370580443234 -18.589056891173),0
2020-07-15,2020-07-15,11:41:00,13:12:51,TM-04,Turbidity,2.54,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.9598,-45.1114,Brazil,PMQS,South,Winter,Tres_Marias,0,195.0,271.0,394.0,176.0,156.0,116.0,119.0,103.0,102.0,67.0,69.0,53.0,0.0,0.0,0.0,15.1846,1.753,0.585513078470825,-0.8050070253807107,Water_Surface,No_Snow,Water,POINT (-45.1114127841534 -18.9598350194583),0
2020-07-14,2020-07-15,10:23:00,13:12:51,TM-12,Turbidity,2.28,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.7745,-45.2024,Brazil,PMQS,South,Winter,Tres_Marias,1,174.0,199.0,267.0,123.0,126.0,113.0,117.0,102.0,106.0,82.0,44.0,24.0,0.0,0.0,0.0,15.1846,1.753,0.4471544715447154,-0.8218939925093632,Water_Surface,No_Snow,Water,POINT (-45.2023796169544 -18.7744746881097),0
2020-07-14,2020-07-15,10:48:00,13:12:51,TM-02,Turbidity,2.37,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8338,-44.9706,Brazil,PMQS,South,Winter,Tres_Marias,1,192.0,213.0,306.0,132.0,119.0,86.0,88.0,84.0,86.0,63.0,47.0,40.0,0.0,0.0,0.0,15.1846,1.753,0.5692307692307692,-0.8127053856209151,Water_Surface,No_Snow,Water,POINT (-44.9706133404866 -18.8338342591453),0
2020-07-14,2020-07-15,09:47:00,13:12:51,TM-10,Turbidity,2.47,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8215,-45.0321,Brazil,PMQS,South,Winter,Tres_Marias,1,165.0,201.0,314.0,120.0,113.0,89.0,93.0,84.0,63.0,56.0,47.0,35.0,0.0,0.0,0.0,15.1846,1.753,0.577889447236181,-0.7376443566878982,Water_Surface,No_Snow,Water,POINT (-45.0320989723936 -18.8214790677352),0
2020-07-14,2020-07-15,08:56:00,13:12:51,TM-09,Turbidity,2.32,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.2503,-45.2668,Brazil,PMQS,South,Winter,Tres_Marias,1,256.0,257.0,322.0,146.0,142.0,115.0,103.0,89.0,94.0,81.0,41.0,32.0,0.0,0.0,0.0,15.1846,1.753,0.5669099756690998,-0.8815635279503107,Water_Surface,No_Snow,Water,POINT (-45.2667800645951 -18.2503390232003),0
2020-07-14,2020-07-15,10:49:00,13:12:51,TM-06,Turbidity,2.81,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.7199,-45.1947,Brazil,PMQS,South,Winter,Tres_Marias,1,150.0,189.0,261.0,115.0,103.0,96.0,101.0,74.0,88.0,57.0,38.0,30.0,0.0,0.0,0.0,15.1846,1.753,0.5582089552238806,-0.826680459770115,Water_Surface,No_Snow,Water,POINT (-45.1947167565015 -18.7198668623665),0
2020-07-14,2020-07-15,09:04:00,13:12:51,TM-11,Turbidity,2.95,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8533,-45.09,Brazil,PMQS,South,Winter,Tres_Marias,1,175.0,225.0,323.0,144.0,134.0,119.0,109.0,109.0,92.0,77.0,53.0,37.0,0.0,0.0,0.0,15.1846,1.753,0.4953703703703704,-0.7957095108359132,Water_Surface,No_Snow,Water,POINT (-45.0899548044879 -18.8533456184011),0
2020-07-14,2020-07-15,12:04:00,13:12:51,TM-07,Turbidity,2.25,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.5891,-45.2371,Brazil,PMQS,South,Winter,Tres_Marias,1,196.0,182.0,238.0,106.0,104.0,87.0,91.0,72.0,81.0,91.0,32.0,27.0,0.0,0.0,0.0,15.1846,1.753,0.5354838709677421,-0.8663752605042017,Water_Surface,No_Snow,Water,POINT (-45.2370580443234 -18.589056891173),0
2020-07-14,2020-07-15,10:17:00,13:12:51,TM-03,Turbidity,2.07,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8222,-44.997,Brazil,PMQS,South,Winter,Tres_Marias,1,152.0,210.0,292.0,121.0,101.0,81.0,70.0,78.0,57.0,15.0,42.0,34.0,0.0,0.0,0.0,15.1846,1.753,0.5783783783783785,-0.8221404383561643,Water_Surface,No_Snow,Water,POINT (-44.9969913010141 -18.8222319480578),0
2020-07-07,2020-07-05,12:00:00,13:12:51,TM-02,Turbidity,3.73,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8338,-44.9706,Brazil,PMQS,South,Winter,Tres_Marias,2,179.0,198.0,309.0,114.0,114.0,68.0,74.0,63.0,63.0,62.0,28.0,19.0,0.0,0.0,0.0,5.4636,0.9158,0.6612903225806452,-0.6875693721682848,Water_Surface,No_Snow,Water,POINT (-44.9706133404866 -18.8338342591453),0
2020-07-07,2020-07-05,10:48:00,13:12:51,TM-03,Turbidity,2.09,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8222,-44.997,Brazil,PMQS,South,Winter,Tres_Marias,2,131.0,172.0,298.0,116.0,100.0,61.0,74.0,50.0,50.0,30.0,21.0,15.0,0.0,0.0,0.0,5.4636,0.9158,0.7126436781609196,-0.61291277852349,Water_Surface,No_Snow,Water,POINT (-44.9969913010141 -18.8222319480578),0
2020-07-07,2020-07-05,16:26:00,13:12:51,TM-07,Turbidity,1.72,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.5891,-45.2371,Brazil,PMQS,South,Winter,Tres_Marias,2,203.0,208.0,261.0,115.0,107.0,78.0,88.0,68.0,78.0,49.0,35.0,28.0,0.0,0.0,0.0,5.4636,0.9158,0.5866261398176292,-0.8917305593869731,Water_Surface,No_Snow,Water,POINT (-45.2370580443234 -18.589056891173),0
2020-07-07,2020-07-05,14:54:00,13:12:51,TM-06,Turbidity,3.26,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.7199,-45.1947,Brazil,PMQS,South,Winter,Tres_Marias,2,152.0,197.0,261.0,104.0,100.0,87.0,86.0,65.0,86.0,36.0,45.0,26.0,0.0,0.0,0.0,5.4636,0.9158,0.6012269938650306,-0.8434261302681991,Water_Surface,No_Snow,Water,POINT (-45.1947167565015 -18.7198668623665),0
2020-07-07,2020-07-05,14:03:00,13:12:51,TM-12,Turbidity,1.61,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.7745,-45.2024,Brazil,PMQS,South,Winter,Tres_Marias,2,157.0,191.0,263.0,114.0,95.0,73.0,91.0,77.0,78.0,43.0,43.0,13.0,0.0,0.0,0.0,5.4636,0.9158,0.5470588235294117,-0.7636213992395435,Water_Surface,No_Snow,Water,POINT (-45.2023796169544 -18.7744746881097),0
