BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,BAND_8A,BAND_9,BAND_11,BAND_12,Classe,Dominio
0.033,0.0427,0.0563,0.0258,0.0205,0.011000000000000001,0.011300000000000001,0.009300000000000001,0.0078000000000000005,0.0112,0.0085,0.0074,0,PMQs
0.033,0.0427,0.0563,0.0258,0.0205,0.011000000000000001,0.011300000000000001,0.009300000000000001,0.0078000000000000005,0.0112,0.0085,0.0074,0,PMQs
0.033,0.0427,0.0563,0.0258,0.0205,0.011000000000000001,0.011300000000000001,0.009300000000000001,0.0078000000000000005,0.0112,0.0085,0.0074,0,PMQs
0.0853,0.0941,0.14450000000000002,0.10350000000000001,0.09730000000000001,0.06330000000000001,0.0658,0.0533,0.057800000000000004,0.09730000000000001,0.043000000000000003,0.0373,0,PMQs
0.0853,0.0941,0.14450000000000002,0.10350000000000001,0.09730000000000001,0.06330000000000001,0.0658,0.0533,0.057800000000000004,0.09730000000000001,0.043000000000000003,0.0373,1,PMQs
0.0853,0.0941,0.14450000000000002,0.10350000000000001,0.09730000000000001,0.06330000000000001,0.0658,0.0533,0.057800000000000004,0.09730000000000001,0.043000000000000003,0.0373,1,PMQs
0.24200000000000002,0.2114,0.2366,0.2348,0.2528,0.2484,0.2569,0.2511,0.2528,0.42400000000000004,0.2505,0.2237,1,PMQs
0.24200000000000002,0.2114,0.2366,0.2348,0.2528,0.2484,0.2569,0.2511,0.2528,0.42400000000000004,0.2505,0.2237,1,PMQs
0.24200000000000002,0.2114,0.2366,0.2348,0.2528,0.2484,0.2569,0.2511,0.2528,0.42400000000000004,0.2505,0.2237,1,PMQs
0.24200000000000002,0.2114,0.2366,0.2348,0.2528,0.2484,0.2569,0.2511,0.2528,0.42400000000000004,0.2505,0.2237,0,PMQs
0.079,0.0888,0.10540000000000001,0.09730000000000001,0.09720000000000001,0.0629,0.07100000000000001,0.0599,0.0603,0.062200000000000005,0.0636,0.0584,1,PMQs
0.079,0.0888,0.10540000000000001,0.09730000000000001,0.09720000000000001,0.0629,0.07100000000000001,0.0599,0.0603,0.062200000000000005,0.0636,0.0584,1,PMQs
0.079,0.0888,0.10540000000000001,0.09730000000000001,0.09720000000000001,0.0629,0.07100000000000001,0.0599,0.0603,0.062200000000000005,0.0636,0.0584,1,PMQs
0.079,0.0888,0.10540000000000001,0.09730000000000001,0.09720000000000001,0.0629,0.07100000000000001,0.0599,0.0603,0.062200000000000005,0.0636,0.0584,1,PMQs
0.0596,0.0661,0.1014,0.0516,0.0395,0.018600000000000002,0.0176,0.014400000000000001,0.0131,0.0074,0.0112,0.0103,0,PMQs
0.0626,0.0695,0.1168,0.077,0.057600000000000005,0.018000000000000002,0.017400000000000002,0.0123,0.0094,0.006,0.0071,0.0071,0,PMQs
0.0626,0.0695,0.1168,0.077,0.057600000000000005,0.018000000000000002,0.017400000000000002,0.0123,0.0094,0.006,0.0071,0.0071,0,PMQs
0.0626,0.0695,0.1168,0.077,0.057600000000000005,0.018000000000000002,0.017400000000000002,0.0123,0.0094,0.006,0.0071,0.0071,0,PMQs
0.0596,0.0661,0.1014,0.0516,0.0395,0.018600000000000002,0.0176,0.014400000000000001,0.0131,0.0074,0.0112,0.0103,0,PMQs
0.0596,0.0661,0.1014,0.0516,0.0395,0.018600000000000002,0.0176,0.014400000000000001,0.0131,0.0074,0.0112,0.0103,0,PMQs
0.0626,0.0695,0.1168,0.077,0.057600000000000005,0.018000000000000002,0.017400000000000002,0.0123,0.0094,0.006,0.0071,0.0071,1,PMQs
0.0596,0.0661,0.1014,0.0516,0.0395,0.018600000000000002,0.0176,0.014400000000000001,0.0131,0.0074,0.0112,0.0103,0,PMQs
0.0702,0.0712,0.0913,0.039,0.030500000000000003,0.0194,0.019700000000000002,0.0152,0.015300000000000001,0.0201,0.0099,0.009000000000000001,0,PMQs
0.0702,0.0712,0.0913,0.039,0.030500000000000003,0.0194,0.019700000000000002,0.0152,0.015300000000000001,0.0201,0.0099,0.009000000000000001,0,PMQs
0.0702,0.0712,0.0913,0.039,0.030500000000000003,0.0194,0.019700000000000002,0.0152,0.015300000000000001,0.0201,0.0099,0.009000000000000001,0,PMQs
0.0477,0.0504,0.0728,0.0322,0.027,0.016800000000000002,0.016900000000000002,0.013900000000000001,0.0137,0.0105,0.010100000000000001,0.0082,0,PMQs
0.0702,0.0712,0.0913,0.039,0.030500000000000003,0.0194,0.019700000000000002,0.0152,0.015300000000000001,0.0201,0.0099,0.009000000000000001,0,PMQs
0.0477,0.0504,0.0728,0.0322,0.027,0.016800000000000002,0.016900000000000002,0.013900000000000001,0.0137,0.0105,0.010100000000000001,0.0082,0,PMQs
0.0477,0.0504,0.0728,0.0322,0.027,0.016800000000000002,0.016900000000000002,0.013900000000000001,0.0137,0.0105,0.010100000000000001,0.0082,1,PMQs
0.0477,0.0504,0.0728,0.0322,0.027,0.016800000000000002,0.016900000000000002,0.013900000000000001,0.0137,0.0105,0.010100000000000001,0.0082,0,PMQs
0.0417,0.0589,0.0886,0.053200000000000004,0.042800000000000005,0.0261,0.027100000000000003,0.0241,0.0229,0.018600000000000002,0.0187,0.0152,0,PMQs
0.0417,0.0589,0.0886,0.053200000000000004,0.042800000000000005,0.0261,0.027100000000000003,0.0241,0.0229,0.018600000000000002,0.0187,0.0152,0,PMQs
0.0439,0.0597,0.10740000000000001,0.08120000000000001,0.0669,0.0207,0.021,0.0143,0.0115,0.0049,0.0037,0.0024000000000000002,1,PMQs
0.0439,0.0597,0.10740000000000001,0.08120000000000001,0.0669,0.0207,0.021,0.0143,0.0115,0.0049,0.0037,0.0024000000000000002,0,PMQs
0.0439,0.0597,0.10740000000000001,0.08120000000000001,0.0669,0.0207,0.021,0.0143,0.0115,0.0049,0.0037,0.0024000000000000002,1,PMQs
0.3315,0.32030000000000003,0.3256,0.3007,0.34550000000000003,0.3738,0.3874,0.3709,0.39280000000000004,1.224,0.3098,0.2859,0,PMQs
0.3315,0.32030000000000003,0.3256,0.3007,0.34550000000000003,0.3738,0.3874,0.3709,0.39280000000000004,1.224,0.3098,0.2859,0,PMQs
0.3315,0.32030000000000003,0.3256,0.3007,0.34550000000000003,0.3738,0.3874,0.3709,0.39280000000000004,1.224,0.3098,0.2859,1,PMQs
0.3315,0.32030000000000003,0.3256,0.3007,0.34550000000000003,0.3738,0.3874,0.3709,0.39280000000000004,1.224,0.3098,0.2859,1,PMQs
0.2879,0.24630000000000002,0.28650000000000003,0.2524,0.2798,0.2958,0.307,0.29460000000000003,0.3027,1.0228000000000002,0.2454,0.2139,0,PMQs
0.1356,0.09340000000000001,0.10500000000000001,0.0889,0.1056,0.114,0.126,0.0736,0.1305,0.44820000000000004,0.1087,0.1101,0,PMQs
0.0413,0.0505,0.0726,0.0345,0.027700000000000002,0.0159,0.021500000000000002,0.0135,0.0235,0.052700000000000004,0.0095,0.014100000000000001,0,PMQs
0.0502,0.0594,0.0966,0.057300000000000004,0.0466,0.023200000000000002,0.026600000000000002,0.015600000000000001,0.0238,0.1158,0.016,0.015000000000000001,0,PMQs
0.0429,0.061000000000000006,0.1066,0.0689,0.0534,0.018600000000000002,0.0196,0.014400000000000001,0.0125,0.0128,0.0064,0.0046,0,PMQs
0.0429,0.061000000000000006,0.1066,0.0689,0.0534,0.018600000000000002,0.0196,0.014400000000000001,0.0125,0.0128,0.0064,0.0046,1,PMQs
0.0429,0.061000000000000006,0.1066,0.0689,0.0534,0.018600000000000002,0.0196,0.014400000000000001,0.0125,0.0128,0.0064,0.0046,0,PMQs
0.0429,0.061000000000000006,0.1066,0.0689,0.0534,0.018600000000000002,0.0196,0.014400000000000001,0.0125,0.0128,0.0064,0.0046,1,PMQs
0.0223,0.0304,0.0408,0.0164,0.0145,0.0117,0.0123,0.0111,0.010400000000000001,0.018500000000000003,0.0078000000000000005,0.0064,0,PMQs
0.0244,0.032600000000000004,0.0436,0.0182,0.0165,0.0143,0.016,0.0135,0.0131,0.0219,0.0074,0.005200000000000001,0,PMQs
0.020900000000000002,0.028300000000000002,0.0346,0.0143,0.013300000000000001,0.0115,0.0135,0.0106,0.0112,0.018600000000000002,0.0066,0.0056,0,PMQs
0.08560000000000001,0.0994,0.13470000000000001,0.0907,0.0858,0.07830000000000001,0.0835,0.0811,0.0786,0.1714,0.060500000000000005,0.052500000000000005,0,PMQs
0.0419,0.058100000000000006,0.09280000000000001,0.0497,0.038,0.0149,0.0154,0.011000000000000001,0.0088,0.004200000000000001,0.0034000000000000002,0.0031000000000000003,0,PMQs
0.0316,0.0453,0.0684,0.0327,0.0251,0.012400000000000001,0.013800000000000002,0.010100000000000001,0.01,0.008,0.0035,0.0028,0,PMQs
0.026000000000000002,0.0273,0.0354,0.0111,0.009000000000000001,0.0071,0.0074,0.0058000000000000005,0.0059,0.0028,0.0021000000000000003,0.0019,0,PMQs
0.026000000000000002,0.0273,0.0354,0.0111,0.009000000000000001,0.0071,0.0074,0.0058000000000000005,0.0059,0.0028,0.0021000000000000003,0.0019,0,PMQs
0.026000000000000002,0.0273,0.0354,0.0111,0.009000000000000001,0.0071,0.0074,0.0058000000000000005,0.0059,0.0028,0.0021000000000000003,0.0019,0,PMQs
0.026000000000000002,0.0273,0.0354,0.0111,0.009000000000000001,0.0071,0.0074,0.0058000000000000005,0.0059,0.0028,0.0021000000000000003,0.0019,0,PMQs
0.041100000000000005,0.057100000000000005,0.10830000000000001,0.0791,0.063,0.0189,0.0183,0.014,0.0102,0.0001,0.0024000000000000002,0.0015,0,PMQs
0.0256,0.032600000000000004,0.0606,0.0253,0.0195,0.0099,0.010700000000000001,0.0078000000000000005,0.006500000000000001,0.0033,0.0022,0.0012000000000000001,0,PMQs
0.0256,0.032600000000000004,0.0606,0.0253,0.0195,0.0099,0.010700000000000001,0.0078000000000000005,0.006500000000000001,0.0033,0.0022,0.0012000000000000001,0,PMQs
0.0463,0.061700000000000005,0.11660000000000001,0.0971,0.07980000000000001,0.026000000000000002,0.0262,0.018500000000000003,0.014700000000000001,0.0004,0.0054,0.0044,1,PMQs
0.0463,0.061700000000000005,0.11660000000000001,0.0971,0.07980000000000001,0.026000000000000002,0.0262,0.018500000000000003,0.014700000000000001,0.0004,0.0054,0.0044,1,PMQs
0.0256,0.032600000000000004,0.0606,0.0253,0.0195,0.0099,0.010700000000000001,0.0078000000000000005,0.006500000000000001,0.0033,0.0022,0.0012000000000000001,1,PMQs
0.0256,0.032600000000000004,0.0606,0.0253,0.0195,0.0099,0.010700000000000001,0.0078000000000000005,0.006500000000000001,0.0033,0.0022,0.0012000000000000001,1,PMQs
0.047,0.0625,0.1221,0.10840000000000001,0.0897,0.029,0.029500000000000002,0.022000000000000002,0.0155,0.0038,0.006200000000000001,0.0038,1,PMQs
0.047,0.0625,0.1221,0.10840000000000001,0.0897,0.029,0.029500000000000002,0.022000000000000002,0.0155,0.0038,0.006200000000000001,0.0038,1,PMQs
0.047,0.0625,0.1221,0.10840000000000001,0.0897,0.029,0.029500000000000002,0.022000000000000002,0.0155,0.0038,0.006200000000000001,0.0038,1,PMQs
0.047,0.0625,0.1221,0.10840000000000001,0.0897,0.029,0.029500000000000002,0.022000000000000002,0.0155,0.0038,0.006200000000000001,0.0038,1,PMQs
0.027100000000000003,0.0334,0.061000000000000006,0.0258,0.0201,0.008,0.008400000000000001,0.0066,0.0061,0.0016,0.0025,0.0026000000000000003,0,PMQs
0.0236,0.026600000000000002,0.0446,0.016800000000000002,0.013000000000000001,0.0066,0.0081,0.0055000000000000005,0.0059,0.0038,0.0014,0.0012000000000000001,0,PMQs
0.0218,0.0332,0.0495,0.019700000000000002,0.016800000000000002,0.01,0.010400000000000001,0.007500000000000001,0.007500000000000001,0.0001,0.0024000000000000002,0.0012000000000000001,0,PMQs
0.0218,0.0332,0.0495,0.019700000000000002,0.016800000000000002,0.01,0.010400000000000001,0.007500000000000001,0.007500000000000001,0.0001,0.0024000000000000002,0.0012000000000000001,0,PMQs
0.016800000000000002,0.028300000000000002,0.043300000000000005,0.0195,0.0158,0.007,0.0088,0.0061,0.0049,0.0001,0.003,0.0025,0,PMQs
0.016800000000000002,0.028300000000000002,0.043300000000000005,0.0195,0.0158,0.007,0.0088,0.0061,0.0049,0.0001,0.003,0.0025,0,PMQs
0.016800000000000002,0.028300000000000002,0.043300000000000005,0.0195,0.0158,0.007,0.0088,0.0061,0.0049,0.0001,0.003,0.0025,0,PMQs
0.016800000000000002,0.028300000000000002,0.043300000000000005,0.0195,0.0158,0.007,0.0088,0.0061,0.0049,0.0001,0.003,0.0025,1,PMQs
0.0218,0.0332,0.0495,0.019700000000000002,0.016800000000000002,0.01,0.010400000000000001,0.007500000000000001,0.007500000000000001,0.0001,0.0024000000000000002,0.0012000000000000001,0,PMQs
0.0218,0.0332,0.0495,0.019700000000000002,0.016800000000000002,0.01,0.010400000000000001,0.007500000000000001,0.007500000000000001,0.0001,0.0024000000000000002,0.0012000000000000001,0,PMQs
0.030100000000000002,0.0332,0.056900000000000006,0.0264,0.0241,0.018500000000000003,0.0227,0.0082,0.024300000000000002,0.0646,0.012400000000000001,0.0159,0,PMQs
0.030100000000000002,0.0332,0.056900000000000006,0.0264,0.0241,0.018500000000000003,0.0227,0.0082,0.024300000000000002,0.0646,0.012400000000000001,0.0159,0,PMQs
0.030100000000000002,0.0332,0.056900000000000006,0.0264,0.0241,0.018500000000000003,0.0227,0.0082,0.024300000000000002,0.0646,0.012400000000000001,0.0159,0,PMQs
0.030100000000000002,0.0332,0.056900000000000006,0.0264,0.0241,0.018500000000000003,0.0227,0.0082,0.024300000000000002,0.0646,0.012400000000000001,0.0159,0,PMQs
0.021500000000000002,0.0322,0.046700000000000005,0.0206,0.0177,0.0099,0.012100000000000001,0.009000000000000001,0.008400000000000001,0.0005,0.003,0.0026000000000000003,0,PMQs
0.021500000000000002,0.0322,0.046700000000000005,0.0206,0.0177,0.0099,0.012100000000000001,0.009000000000000001,0.008400000000000001,0.0005,0.003,0.0026000000000000003,1,PMQs
0.021500000000000002,0.0322,0.046700000000000005,0.0206,0.0177,0.0099,0.012100000000000001,0.009000000000000001,0.008400000000000001,0.0005,0.003,0.0026000000000000003,0,PMQs
0.021500000000000002,0.0322,0.046700000000000005,0.0206,0.0177,0.0099,0.012100000000000001,0.009000000000000001,0.008400000000000001,0.0005,0.003,0.0026000000000000003,0,PMQs
0.0403,0.028300000000000002,0.046700000000000005,0.0235,0.0228,0.0206,0.030600000000000002,0.0094,0.0345,0.10880000000000001,0.0167,0.0262,0,PMQs
0.0403,0.028300000000000002,0.046700000000000005,0.0235,0.0228,0.0206,0.030600000000000002,0.0094,0.0345,0.10880000000000001,0.0167,0.0262,0,PMQs
0.0308,0.039400000000000004,0.055400000000000005,0.026500000000000003,0.0238,0.0196,0.0228,0.0125,0.0176,0.019,0.01,0.0074,0,PMQs
0.0308,0.039400000000000004,0.055400000000000005,0.026500000000000003,0.0238,0.0196,0.0228,0.0125,0.0176,0.019,0.01,0.0074,0,PMQs
0.0308,0.039400000000000004,0.055400000000000005,0.026500000000000003,0.0238,0.0196,0.0228,0.0125,0.0176,0.019,0.01,0.0074,0,PMQs
0.0403,0.028300000000000002,0.046700000000000005,0.0235,0.0228,0.0206,0.030600000000000002,0.0094,0.0345,0.10880000000000001,0.0167,0.0262,0,PMQs
0.0403,0.028300000000000002,0.046700000000000005,0.0235,0.0228,0.0206,0.030600000000000002,0.0094,0.0345,0.10880000000000001,0.0167,0.0262,0,PMQs
0.0308,0.039400000000000004,0.055400000000000005,0.026500000000000003,0.0238,0.0196,0.0228,0.0125,0.0176,0.019,0.01,0.0074,1,PMQs
0.0742,0.041600000000000005,0.06430000000000001,0.0524,0.0639,0.0785,0.0907,0.032600000000000004,0.0901,0.2398,0.0616,0.0641,0,PMQs
0.0742,0.041600000000000005,0.06430000000000001,0.0524,0.0639,0.0785,0.0907,0.032600000000000004,0.0901,0.2398,0.0616,0.0641,0,PMQs
0.0742,0.041600000000000005,0.06430000000000001,0.0524,0.0639,0.0785,0.0907,0.032600000000000004,0.0901,0.2398,0.0616,0.0641,0,PMQs
0.0742,0.041600000000000005,0.06430000000000001,0.0524,0.0639,0.0785,0.0907,0.032600000000000004,0.0901,0.2398,0.0616,0.0641,0,PMQs
0.0241,0.031200000000000002,0.039400000000000004,0.016800000000000002,0.0149,0.0097,0.0105,0.0079,0.0071,0.0008,0.0032,0.0025,0,PMQs
0.0241,0.031200000000000002,0.039400000000000004,0.016800000000000002,0.0149,0.0097,0.0105,0.0079,0.0071,0.0008,0.0032,0.0025,1,PMQs
0.0241,0.031200000000000002,0.039400000000000004,0.016800000000000002,0.0149,0.0097,0.0105,0.0079,0.0071,0.0008,0.0032,0.0025,0,PMQs
0.0241,0.031200000000000002,0.039400000000000004,0.016800000000000002,0.0149,0.0097,0.0105,0.0079,0.0071,0.0008,0.0032,0.0025,0,PMQs
0.20670000000000002,0.29560000000000003,0.29760000000000003,0.2692,0.29350000000000004,0.268,0.2268,0.2979,0.1751,0.7398,0.23770000000000002,0.1448,0,PMQs
0.20670000000000002,0.29560000000000003,0.29760000000000003,0.2692,0.29350000000000004,0.268,0.2268,0.2979,0.1751,0.7398,0.23770000000000002,0.1448,1,PMQs
0.20670000000000002,0.29560000000000003,0.29760000000000003,0.2692,0.29350000000000004,0.268,0.2268,0.2979,0.1751,0.7398,0.23770000000000002,0.1448,0,PMQs
0.20670000000000002,0.29560000000000003,0.29760000000000003,0.2692,0.29350000000000004,0.268,0.2268,0.2979,0.1751,0.7398,0.23770000000000002,0.1448,0,PMQs
0.0094,0.015700000000000002,0.0309,0.0115,0.0082,0.0035,0.004200000000000001,0.0037,0.0028,0.0001,0.0019,0.0012000000000000001,0,PMQs
0.0094,0.015700000000000002,0.0309,0.0115,0.0082,0.0035,0.004200000000000001,0.0037,0.0028,0.0001,0.0019,0.0012000000000000001,0,PMQs
0.0094,0.015700000000000002,0.0309,0.0115,0.0082,0.0035,0.004200000000000001,0.0037,0.0028,0.0001,0.0019,0.0012000000000000001,0,PMQs
0.0094,0.015700000000000002,0.0309,0.0115,0.0082,0.0035,0.004200000000000001,0.0037,0.0028,0.0001,0.0019,0.0012000000000000001,0,PMQs
0.0125,0.020300000000000002,0.0345,0.0109,0.007200000000000001,0.0035,0.004200000000000001,0.0046,0.0036000000000000003,0.0006000000000000001,0.001,0.0006000000000000001,0,PMQs
0.0125,0.020300000000000002,0.0345,0.0109,0.007200000000000001,0.0035,0.004200000000000001,0.0046,0.0036000000000000003,0.0006000000000000001,0.001,0.0006000000000000001,0,PMQs
0.0125,0.020300000000000002,0.0345,0.0109,0.007200000000000001,0.0035,0.004200000000000001,0.0046,0.0036000000000000003,0.0006000000000000001,0.001,0.0006000000000000001,0,PMQs
0.0125,0.020300000000000002,0.0345,0.0109,0.007200000000000001,0.0035,0.004200000000000001,0.0046,0.0036000000000000003,0.0006000000000000001,0.001,0.0006000000000000001,0,PMQs
0.0182,0.0292,0.051300000000000005,0.0206,0.0128,0.0064,0.0063,0.0061,0.0048000000000000004,0.0022,0.0024000000000000002,0.0024000000000000002,0,PMQs
0.0182,0.0292,0.051300000000000005,0.0206,0.0128,0.0064,0.0063,0.0061,0.0048000000000000004,0.0022,0.0024000000000000002,0.0024000000000000002,0,PMQs
0.0182,0.0292,0.051300000000000005,0.0206,0.0128,0.0064,0.0063,0.0061,0.0048000000000000004,0.0022,0.0024000000000000002,0.0024000000000000002,0,PMQs
0.0182,0.0292,0.051300000000000005,0.0206,0.0128,0.0064,0.0063,0.0061,0.0048000000000000004,0.0022,0.0024000000000000002,0.0024000000000000002,0,PMQs
0.012100000000000001,0.0193,0.033,0.0109,0.0074,0.0036000000000000003,0.0038,0.0034000000000000002,0.0026000000000000003,0.0004,0.0016,0.0015,0,PMQs
0.012100000000000001,0.0193,0.033,0.0109,0.0074,0.0036000000000000003,0.0038,0.0034000000000000002,0.0026000000000000003,0.0004,0.0016,0.0015,0,PMQs
0.012100000000000001,0.0193,0.033,0.0109,0.0074,0.0036000000000000003,0.0038,0.0034000000000000002,0.0026000000000000003,0.0004,0.0016,0.0015,0,PMQs
0.012100000000000001,0.0193,0.033,0.0109,0.0074,0.0036000000000000003,0.0038,0.0034000000000000002,0.0026000000000000003,0.0004,0.0016,0.0015,0,PMQs
0.0171,0.027800000000000002,0.0505,0.019200000000000002,0.012100000000000001,0.004200000000000001,0.004200000000000001,0.004200000000000001,0.0028,0.0002,0.0006000000000000001,0.0005,0,PMQs
0.0171,0.027800000000000002,0.0505,0.019200000000000002,0.012100000000000001,0.004200000000000001,0.004200000000000001,0.004200000000000001,0.0028,0.0002,0.0006000000000000001,0.0005,0,PMQs
0.0171,0.027800000000000002,0.0505,0.019200000000000002,0.012100000000000001,0.004200000000000001,0.004200000000000001,0.004200000000000001,0.0028,0.0002,0.0006000000000000001,0.0005,0,PMQs
0.0171,0.027800000000000002,0.0505,0.019200000000000002,0.012100000000000001,0.004200000000000001,0.004200000000000001,0.004200000000000001,0.0028,0.0002,0.0006000000000000001,0.0005,0,PMQs
0.0131,0.0224,0.0375,0.014100000000000001,0.009600000000000001,0.0058000000000000005,0.0059,0.0054,0.005,0.0011,0.0019,0.0016,0,PMQs
0.0131,0.0224,0.0375,0.014100000000000001,0.009600000000000001,0.0058000000000000005,0.0059,0.0054,0.005,0.0011,0.0019,0.0016,0,PMQs
0.0131,0.0224,0.0375,0.014100000000000001,0.009600000000000001,0.0058000000000000005,0.0059,0.0054,0.005,0.0011,0.0019,0.0016,0,PMQs
0.0131,0.0224,0.0375,0.014100000000000001,0.009600000000000001,0.0058000000000000005,0.0059,0.0054,0.005,0.0011,0.0019,0.0016,0,PMQs
0.0159,0.0184,0.0304,0.0106,0.0071,0.003,0.0046,0.0041,0.004,0.0006000000000000001,0.0008,0.0005,0,PMQs
0.0159,0.0184,0.0304,0.0106,0.0071,0.003,0.0046,0.0041,0.004,0.0006000000000000001,0.0008,0.0005,0,PMQs
0.0159,0.0184,0.0304,0.0106,0.0071,0.003,0.0046,0.0041,0.004,0.0006000000000000001,0.0008,0.0005,0,PMQs
0.0159,0.0184,0.0304,0.0106,0.0071,0.003,0.0046,0.0041,0.004,0.0006000000000000001,0.0008,0.0005,0,PMQs
0.0213,0.0291,0.050300000000000004,0.0189,0.0123,0.0041,0.005,0.0044,0.0039000000000000003,0.0007,0.0018000000000000002,0.0015,0,PMQs
0.0213,0.0291,0.050300000000000004,0.0189,0.0123,0.0041,0.005,0.0044,0.0039000000000000003,0.0007,0.0018000000000000002,0.0015,0,PMQs
0.0213,0.0291,0.050300000000000004,0.0189,0.0123,0.0041,0.005,0.0044,0.0039000000000000003,0.0007,0.0018000000000000002,0.0015,0,PMQs
0.0213,0.0291,0.050300000000000004,0.0189,0.0123,0.0041,0.005,0.0044,0.0039000000000000003,0.0007,0.0018000000000000002,0.0015,0,PMQs
0.0334,0.043500000000000004,0.07880000000000001,0.0412,0.024900000000000002,0.0074,0.0079,0.0066,0.0044,0.00030000000000000003,0.00030000000000000003,0.0002,0,PMQs
0.0334,0.043500000000000004,0.07880000000000001,0.0412,0.024900000000000002,0.0074,0.0079,0.0066,0.0044,0.00030000000000000003,0.00030000000000000003,0.0002,0,PMQs
0.0334,0.043500000000000004,0.07880000000000001,0.0412,0.024900000000000002,0.0074,0.0079,0.0066,0.0044,0.00030000000000000003,0.00030000000000000003,0.0002,0,PMQs
0.0334,0.043500000000000004,0.07880000000000001,0.0412,0.024900000000000002,0.0074,0.0079,0.0066,0.0044,0.00030000000000000003,0.00030000000000000003,0.0002,0,PMQs
0.0056,0.0158,0.0198,0.0057,0.0036000000000000003,0.003,0.0041,0.0033,0.0027,0.0001,0.0015,0.0016,0,PMQs
0.0056,0.0158,0.0198,0.0057,0.0036000000000000003,0.003,0.0041,0.0033,0.0027,0.0001,0.0015,0.0016,0,PMQs
0.012,0.0262,0.0386,0.0166,0.015000000000000001,0.009600000000000001,0.0118,0.0117,0.011000000000000001,0.0217,0.0114,0.010400000000000001,0,PMQs
0.012,0.0262,0.0386,0.0166,0.015000000000000001,0.009600000000000001,0.0118,0.0117,0.011000000000000001,0.0217,0.0114,0.010400000000000001,0,PMQs
0.012,0.0262,0.0386,0.0166,0.015000000000000001,0.009600000000000001,0.0118,0.0117,0.011000000000000001,0.0217,0.0114,0.010400000000000001,0,PMQs
0.012,0.0262,0.0386,0.0166,0.015000000000000001,0.009600000000000001,0.0118,0.0117,0.011000000000000001,0.0217,0.0114,0.010400000000000001,0,PMQs
0.0056,0.0158,0.0198,0.0057,0.0036000000000000003,0.003,0.0041,0.0033,0.0027,0.0001,0.0015,0.0016,0,PMQs
0.0056,0.0158,0.0198,0.0057,0.0036000000000000003,0.003,0.0041,0.0033,0.0027,0.0001,0.0015,0.0016,0,PMQs
0.0373,0.045000000000000005,0.052000000000000005,0.0381,0.0426,0.0539,0.0601,0.0591,0.062200000000000005,0.1163,0.0591,0.060200000000000004,0,PMQs
0.0373,0.045000000000000005,0.052000000000000005,0.0381,0.0426,0.0539,0.0601,0.0591,0.062200000000000005,0.1163,0.0591,0.060200000000000004,0,PMQs
0.0094,0.023100000000000002,0.0309,0.01,0.007200000000000001,0.0043,0.005,0.0045000000000000005,0.0029000000000000002,0.0019,0.0022,0.0016,0,PMQs
0.0094,0.023100000000000002,0.0309,0.01,0.007200000000000001,0.0043,0.005,0.0045000000000000005,0.0029000000000000002,0.0019,0.0022,0.0016,0,PMQs
0.0373,0.045000000000000005,0.052000000000000005,0.0381,0.0426,0.0539,0.0601,0.0591,0.062200000000000005,0.1163,0.0591,0.060200000000000004,0,PMQs
0.0373,0.045000000000000005,0.052000000000000005,0.0381,0.0426,0.0539,0.0601,0.0591,0.062200000000000005,0.1163,0.0591,0.060200000000000004,0,PMQs
0.0094,0.023100000000000002,0.0309,0.01,0.007200000000000001,0.0043,0.005,0.0045000000000000005,0.0029000000000000002,0.0019,0.0022,0.0016,0,PMQs
0.0094,0.023100000000000002,0.0309,0.01,0.007200000000000001,0.0043,0.005,0.0045000000000000005,0.0029000000000000002,0.0019,0.0022,0.0016,0,PMQs
0.034,0.038200000000000005,0.043300000000000005,0.0205,0.018000000000000002,0.0158,0.018000000000000002,0.0146,0.0154,0.0551,0.0149,0.0143,0,PMQs
0.034,0.038200000000000005,0.043300000000000005,0.0205,0.018000000000000002,0.0158,0.018000000000000002,0.0146,0.0154,0.0551,0.0149,0.0143,0,PMQs
0.034,0.038200000000000005,0.043300000000000005,0.0205,0.018000000000000002,0.0158,0.018000000000000002,0.0146,0.0154,0.0551,0.0149,0.0143,0,PMQs
0.034,0.038200000000000005,0.043300000000000005,0.0205,0.018000000000000002,0.0158,0.018000000000000002,0.0146,0.0154,0.0551,0.0149,0.0143,0,PMQs
0.024800000000000003,0.0352,0.0413,0.016,0.0145,0.0112,0.0115,0.0098,0.0102,0.0145,0.006,0.004,0,PMQs
0.024800000000000003,0.0352,0.0413,0.016,0.0145,0.0112,0.0115,0.0098,0.0102,0.0145,0.006,0.004,0,PMQs
0.02,0.027800000000000002,0.0347,0.019100000000000002,0.0183,0.0175,0.0188,0.016900000000000002,0.0172,0.038,0.0154,0.0112,0,PMQs
0.02,0.027800000000000002,0.0347,0.019100000000000002,0.0183,0.0175,0.0188,0.016900000000000002,0.0172,0.038,0.0154,0.0112,0,PMQs
0.02,0.027800000000000002,0.0347,0.019100000000000002,0.0183,0.0175,0.0188,0.016900000000000002,0.0172,0.038,0.0154,0.0112,0,PMQs
0.02,0.027800000000000002,0.0347,0.019100000000000002,0.0183,0.0175,0.0188,0.016900000000000002,0.0172,0.038,0.0154,0.0112,0,PMQs
