BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,BAND_8A,BAND_9,BAND_11,BAND_12,VALUE,Classe
0.027600000000000003,0.0323,0.045000000000000005,0.0216,0.0184,0.014100000000000001,0.015700000000000002,0.013300000000000001,0.0131,0.0091,0.011300000000000001,0.009300000000000001,1.59,0
0.033800000000000004,0.0356,0.0504,0.0262,0.0217,0.019200000000000002,0.018500000000000003,0.0173,0.0184,0.015700000000000002,0.0135,0.0129,1.81,0
0.028300000000000002,0.0279,0.033800000000000004,0.0155,0.0122,0.010400000000000001,0.0094,0.0091,0.010100000000000001,0.006900000000000001,0.0036000000000000003,0.0033,1.86,0
0.024900000000000002,0.0291,0.0405,0.017400000000000002,0.0154,0.0111,0.0115,0.010700000000000001,0.010100000000000001,0.0074,0.0053,0.0041,3.36,0
0.032,0.0391,0.053700000000000005,0.028900000000000002,0.0279,0.021500000000000002,0.020900000000000002,0.020200000000000003,0.0193,0.014700000000000001,0.013900000000000001,0.013300000000000001,3.33,0
0.019,0.028,0.0361,0.0132,0.011000000000000001,0.0083,0.0105,0.008400000000000001,0.008,0.004,0.004,0.0031000000000000003,2.05,0
0.020200000000000003,0.029,0.0408,0.0181,0.013600000000000001,0.0081,0.0089,0.0071,0.0068000000000000005,0.0029000000000000002,0.0055000000000000005,0.0057,2.5,0
0.023,0.031,0.0345,0.0155,0.0135,0.0111,0.0111,0.0099,0.0086,0.0092,0.005200000000000001,0.0048000000000000004,2.55,0
0.0234,0.031900000000000005,0.0449,0.0182,0.0142,0.0091,0.0094,0.008,0.0078000000000000005,0.0054,0.0051,0.0051,1.6,0
0.0166,0.0262,0.035,0.0118,0.0092,0.0046,0.0058000000000000005,0.0043,0.0031000000000000003,0.0007,0.0028,0.0029000000000000002,1.8,0
0.0229,0.0358,0.053200000000000004,0.024800000000000003,0.020300000000000002,0.0122,0.012100000000000001,0.010100000000000001,0.009000000000000001,0.0077,0.0091,0.0083,4.09,0
0.0188,0.0263,0.037200000000000004,0.0159,0.011300000000000001,0.006,0.006200000000000001,0.0049,0.0049,0.0044,0.0039000000000000003,0.0034000000000000002,4.7,0
0.023200000000000002,0.0324,0.0454,0.018600000000000002,0.0167,0.0106,0.0105,0.0102,0.0105,0.0059,0.006500000000000001,0.0054,2.5,0
0.020300000000000002,0.0291,0.0374,0.015600000000000001,0.0126,0.0088,0.01,0.0077,0.006900000000000001,0.0057,0.0058000000000000005,0.005,2.18,0
0.025900000000000003,0.0309,0.0322,0.014400000000000001,0.0131,0.011300000000000001,0.0114,0.0094,0.009300000000000001,0.0097,0.004,0.0025,1.82,0
0.024200000000000003,0.024900000000000002,0.0362,0.0146,0.0118,0.0071,0.007200000000000001,0.0067,0.007500000000000001,0.0055000000000000005,0.0034000000000000002,0.0015,1.7,0
0.0346,0.0285,0.041100000000000005,0.0184,0.015700000000000002,0.0125,0.0122,0.0106,0.0123,0.0337,0.0125,0.0089,2.9,0
0.0223,0.027600000000000003,0.0383,0.015300000000000001,0.0126,0.006500000000000001,0.0073,0.0063,0.0064,0.0048000000000000004,0.004,0.0031000000000000003,2.07,0
0.021,0.0268,0.0342,0.013800000000000002,0.0111,0.0077,0.008,0.006500000000000001,0.006900000000000001,0.004,0.0038,0.0034000000000000002,2.24,0
0.0206,0.023200000000000002,0.0334,0.012400000000000001,0.0099,0.007200000000000001,0.006900000000000001,0.006200000000000001,0.0045000000000000005,0.0043,0.0034000000000000002,0.0039000000000000003,2.3,0
0.032600000000000004,0.0333,0.0385,0.0183,0.0173,0.0137,0.013600000000000001,0.012700000000000001,0.0117,0.0094,0.009000000000000001,0.0077,2.07,0
0.0431,0.038200000000000005,0.051500000000000004,0.0275,0.026500000000000003,0.027600000000000003,0.030000000000000002,0.0183,0.031900000000000005,0.0424,0.0238,0.0196,1.3,0
0.0402,0.0316,0.046200000000000005,0.0233,0.0195,0.014400000000000001,0.0129,0.013800000000000002,0.0108,0.0373,0.0142,0.0115,3.8,0
0.0111,0.0206,0.0264,0.0102,0.0086,0.0074,0.0078000000000000005,0.0067,0.007,0.00030000000000000003,0.0031000000000000003,0.0027,1.93,0
0.0112,0.019700000000000002,0.0247,0.009000000000000001,0.0078000000000000005,0.0045000000000000005,0.007200000000000001,0.0045000000000000005,0.005,0.002,0.0036000000000000003,0.0028,2.17,0
0.0162,0.023700000000000002,0.027700000000000002,0.010700000000000001,0.0097,0.007,0.0082,0.0061,0.0064,0.0035,0.0036000000000000003,0.0029000000000000002,1.87,0
0.0123,0.024800000000000003,0.034,0.0118,0.0097,0.0063,0.007200000000000001,0.005200000000000001,0.005,0.0002,0.0029000000000000002,0.0031000000000000003,1.24,0
0.0128,0.026000000000000002,0.0364,0.0128,0.0095,0.0029000000000000002,0.006900000000000001,0.0046,0.0035,0.00030000000000000003,0.0035,0.002,2.11,0
0.018000000000000002,0.027800000000000002,0.0414,0.0172,0.013000000000000001,0.0057,0.0074,0.0055000000000000005,0.0067,0.003,0.0046,0.0043,2.3,0
0.016300000000000002,0.0236,0.024,0.0103,0.0103,0.007,0.0082,0.0073,0.0059,0.0061,0.0055000000000000005,0.0028,2.13,0
0.012,0.0228,0.0345,0.0109,0.0097,0.0045000000000000005,0.0064,0.0055000000000000005,0.0035,0.0012000000000000001,0.0034000000000000002,0.0027,2.36,0
0.0134,0.0253,0.0374,0.0131,0.0091,0.004200000000000001,0.006200000000000001,0.0039000000000000003,0.0039000000000000003,0.032100000000000004,0.0033,0.0035,2.72,0
0.0083,0.0201,0.031400000000000004,0.0111,0.01,0.0037,0.0055000000000000005,0.004200000000000001,0.0045000000000000005,0.032100000000000004,0.0048000000000000004,0.0043,3.29,0
0.0184,0.019200000000000002,0.0224,0.0077,0.006900000000000001,0.0053,0.0049,0.0053,0.006,0.0035,0.0031000000000000003,0.0013000000000000002,2.14,0
0.014400000000000001,0.0161,0.0292,0.0094,0.0064,0.0013000000000000002,0.0011,0.0023,0.0022,0.032100000000000004,0.0019,0.0029000000000000002,1.6,0
0.0158,0.019200000000000002,0.0325,0.0105,0.0067,0.0028,0.0031000000000000003,0.0023,0.0033,0.0002,0.0043,0.0039000000000000003,1.44,0
0.0135,0.0187,0.0279,0.008,0.0067,0.0038,0.004200000000000001,0.0034000000000000002,0.0057,0.0015,0.004,0.0025,2.77,0
0.012,0.020800000000000003,0.036000000000000004,0.0125,0.0081,0.0035,0.0043,0.003,0.0027,0.0006000000000000001,0.0032,0.0031000000000000003,2.55,0
0.0132,0.018600000000000002,0.026500000000000003,0.008400000000000001,0.008,0.0056,0.0057,0.005200000000000001,0.006500000000000001,0.0031000000000000003,0.0037,0.0029000000000000002,1.39,0
0.0149,0.020800000000000003,0.031400000000000004,0.0111,0.0089,0.0043,0.0055000000000000005,0.0043,0.0037,0.0028,0.003,0.0032,1.61,0
0.0118,0.0178,0.027,0.009000000000000001,0.006,0.0033,0.0037,0.004,0.0028,0.032100000000000004,0.0025,0.0023,1.16,0
0.011600000000000001,0.0173,0.029900000000000003,0.009600000000000001,0.006200000000000001,0.0039000000000000003,0.0029000000000000002,0.003,0.0022,0.0001,0.0022,0.0017000000000000001,1.6,0
0.0173,0.0241,0.0268,0.0114,0.0103,0.008700000000000001,0.0083,0.0076,0.0068000000000000005,0.0055000000000000005,0.005200000000000001,0.0036000000000000003,2.06,0
0.0103,0.024,0.0345,0.0099,0.0055000000000000005,0.0023,0.0032,0.0028,0.001,0.032100000000000004,0.0009000000000000001,0.001,1.59,0
0.010700000000000001,0.020200000000000003,0.0284,0.008,0.005,0.0007,0.0021000000000000003,0.0009000000000000001,0.0011,0.00030000000000000003,0.0014,0.001,2.48,0
0.0081,0.021,0.030100000000000002,0.0088,0.0046,0.0017000000000000001,0.0019,0.0012000000000000001,0.0023,0.0001,0.0012000000000000001,0.0014,2.29,0
0.007500000000000001,0.0188,0.0303,0.008,0.004,0.0001,0.0024000000000000002,0.001,0.0007,0.0001,0.0009000000000000001,0.0006000000000000001,2.47,0
0.0122,0.025,0.0396,0.013800000000000002,0.008700000000000001,0.0014,0.0031000000000000003,0.0018000000000000002,0.0013000000000000002,0.032100000000000004,0.002,0.0011,2.77,0
0.0081,0.019200000000000002,0.025900000000000003,0.007,0.0035,0.0005,0.0019,0.0021000000000000003,0.0031000000000000003,0.0001,0.00030000000000000003,0.0009000000000000001,2.49,0
0.0675,0.056100000000000004,0.0679,0.052000000000000005,0.054,0.0528,0.054200000000000005,0.0528,0.0541,0.1087,0.0656,0.0507,2.15,0
0.0109,0.017400000000000002,0.0196,0.0061,0.0048000000000000004,0.0035,0.0015,0.0025,0.0033,0.0006000000000000001,0.0019,0.0001,1.86,0
0.011300000000000001,0.0182,0.022600000000000002,0.0067,0.0046,0.0016,0.002,0.0018000000000000002,0.0008,0.032100000000000004,0.0007,0.001,2.04,0
0.0195,0.027100000000000003,0.039400000000000004,0.0176,0.015600000000000001,0.011600000000000001,0.0119,0.0103,0.0102,0.0067,0.006900000000000001,0.0053,2.54,0
0.0196,0.0182,0.0238,0.0106,0.010400000000000001,0.008700000000000001,0.0091,0.007200000000000001,0.0081,0.0091,0.0032,0.0027,2.25,0
0.015000000000000001,0.0189,0.0261,0.0115,0.0103,0.009600000000000001,0.010100000000000001,0.0074,0.0088,0.0057,0.0038,0.003,2.81,0
0.0175,0.022500000000000003,0.0323,0.014400000000000001,0.0134,0.0119,0.0109,0.0109,0.0092,0.0077,0.0053,0.0037,2.95,0
0.0256,0.0257,0.0322,0.0146,0.0142,0.0115,0.0103,0.0089,0.0094,0.0081,0.0041,0.0032,2.32,0
0.0165,0.0201,0.031400000000000004,0.012,0.011300000000000001,0.0089,0.009300000000000001,0.008400000000000001,0.0063,0.0056,0.0047,0.0035,2.47,0
0.0152,0.021,0.0292,0.012100000000000001,0.010100000000000001,0.0081,0.007,0.0078000000000000005,0.0057,0.0015,0.004200000000000001,0.0034000000000000002,2.07,0
0.017400000000000002,0.0199,0.0267,0.0123,0.0126,0.011300000000000001,0.0117,0.0102,0.0106,0.0082,0.0044,0.0024000000000000002,2.28,0
0.019200000000000002,0.0213,0.030600000000000002,0.0132,0.0119,0.0086,0.0088,0.008400000000000001,0.0086,0.0063,0.0047,0.004,2.37,0
0.013600000000000001,0.019100000000000002,0.028,0.0106,0.009300000000000001,0.0073,0.006900000000000001,0.0064,0.0068000000000000005,0.0013000000000000002,0.0034000000000000002,0.0021000000000000003,1.5,0
0.0152,0.019700000000000002,0.0261,0.010400000000000001,0.01,0.008700000000000001,0.0086,0.006500000000000001,0.0086,0.0036000000000000003,0.0045000000000000005,0.0026000000000000003,3.26,0
0.0179,0.0198,0.0309,0.0114,0.0114,0.0068000000000000005,0.0074,0.0063,0.0063,0.006200000000000001,0.0028,0.0019,3.73,0
0.0131,0.0172,0.0298,0.011600000000000001,0.01,0.0061,0.0074,0.005,0.005,0.003,0.0021000000000000003,0.0015,2.09,0
0.020300000000000002,0.020800000000000003,0.0261,0.0115,0.010700000000000001,0.0078000000000000005,0.0088,0.0068000000000000005,0.0078000000000000005,0.0049,0.0035,0.0028,1.72,0
0.015700000000000002,0.019100000000000002,0.0263,0.0114,0.0095,0.0073,0.0091,0.0077,0.0078000000000000005,0.0043,0.0043,0.0013000000000000002,1.61,0
0.015300000000000001,0.021500000000000002,0.031,0.011000000000000001,0.0098,0.0076,0.0076,0.0063,0.0053,0.0048000000000000004,0.0029000000000000002,0.0019,3.15,0
0.011600000000000001,0.016800000000000002,0.027800000000000002,0.011000000000000001,0.0117,0.0068000000000000005,0.0079,0.0066,0.0068000000000000005,0.0088,0.0056,0.0031000000000000003,3.92,0
0.013600000000000001,0.018500000000000003,0.0273,0.010700000000000001,0.0099,0.0064,0.0057,0.005200000000000001,0.0056,0.00030000000000000003,0.003,0.0018000000000000002,2.24,0
0.0026000000000000003,0.013900000000000001,0.0193,0.006200000000000001,0.005,0.0032,0.0057,0.004,0.004200000000000001,0.0048000000000000004,0.0022,0.0019,2.4,0
0.0125,0.0241,0.0318,0.0145,0.011600000000000001,0.0092,0.0111,0.011600000000000001,0.0114,0.022500000000000003,0.0089,0.005200000000000001,2.6,0
0.0056,0.015700000000000002,0.0195,0.0053,0.0031000000000000003,0.0036000000000000003,0.005,0.0036000000000000003,0.003,0.0001,0.001,0.0011,1.61,0
0.012,0.0281,0.0403,0.017400000000000002,0.0159,0.0094,0.0122,0.016300000000000002,0.012100000000000001,0.0217,0.012,0.0102,4.24,0
0.0094,0.0222,0.031,0.0095,0.0071,0.0045000000000000005,0.0061,0.0051,0.0036000000000000003,0.0019,0.0022,0.0012000000000000001,3.08,0
0.034,0.039,0.0431,0.0219,0.020200000000000003,0.0195,0.0194,0.0188,0.02,0.0551,0.0188,0.0181,1.89,0
0.024800000000000003,0.035300000000000005,0.041,0.0158,0.0142,0.0103,0.010100000000000001,0.0092,0.0109,0.0145,0.0055000000000000005,0.004,2.37,0
0.023200000000000002,0.0245,0.027800000000000002,0.0125,0.0097,0.0094,0.0095,0.0076,0.0073,0.0036000000000000003,0.0028,0.0025,0.69,0
0.025900000000000003,0.029900000000000003,0.0412,0.0187,0.0149,0.0082,0.0091,0.0083,0.0063,0.0094,0.005200000000000001,0.005200000000000001,2.94,0
0.0334,0.0446,0.0654,0.0251,0.0158,0.0073,0.0086,0.006500000000000001,0.006,0.006200000000000001,0.0044,0.0063,5.87,0
0.0302,0.0315,0.0396,0.0148,0.0125,0.0094,0.0081,0.008,0.007200000000000001,0.0034000000000000002,0.0027,0.0023,3.4,0
0.0098,0.0227,0.032,0.010700000000000001,0.0083,0.0049,0.0063,0.0067,0.0051,0.0047,0.0036000000000000003,0.0036000000000000003,2.06,0
0.013000000000000001,0.0285,0.0437,0.0145,0.01,0.0034000000000000002,0.0046,0.004,0.0051,0.0016,0.0021000000000000003,0.0013000000000000002,2.81,0
0.0117,0.0256,0.035500000000000004,0.0126,0.0099,0.0063,0.007,0.006500000000000001,0.0068000000000000005,0.0044,0.0033,0.0021000000000000003,3.24,0
0.0114,0.0273,0.044500000000000005,0.0165,0.0109,0.0022,0.004,0.0039000000000000003,0.0022,0.0007,0.0017000000000000001,0.001,2.86,0
0.0167,0.029300000000000003,0.044700000000000004,0.016,0.010400000000000001,0.005200000000000001,0.006900000000000001,0.005200000000000001,0.0044,0.0029000000000000002,0.0033,0.002,5.65,0
0.0099,0.0229,0.0352,0.0119,0.0097,0.0053,0.0071,0.006500000000000001,0.0053,0.0029000000000000002,0.0027,0.0023,1.34,0
0.013000000000000001,0.0227,0.027700000000000002,0.010100000000000001,0.009600000000000001,0.0071,0.0091,0.0076,0.0076,0.008,0.0043,0.003,1.67,0
0.013000000000000001,0.027700000000000002,0.043500000000000004,0.0159,0.0109,0.005200000000000001,0.007200000000000001,0.0059,0.0037,0.0031000000000000003,0.0028,0.0029000000000000002,3.33,0
0.0099,0.0224,0.0318,0.0109,0.007,0.004200000000000001,0.0057,0.005200000000000001,0.004,0.0019,0.0038,0.0029000000000000002,1.02,0
0.0135,0.029500000000000002,0.046,0.016900000000000002,0.010400000000000001,0.0037,0.006500000000000001,0.005,0.0031000000000000003,0.0014,0.0021000000000000003,0.0023,1.91,0
0.0148,0.029500000000000002,0.0473,0.0175,0.0125,0.006,0.0066,0.006200000000000001,0.005200000000000001,0.0023,0.0027,0.0018000000000000002,1.88,0
0.013600000000000001,0.027800000000000002,0.041800000000000004,0.015700000000000002,0.0108,0.0061,0.0068000000000000005,0.0059,0.0046,0.0027,0.0028,0.0017000000000000001,1.7,0
0.0137,0.0298,0.043000000000000003,0.015700000000000002,0.011000000000000001,0.0056,0.0059,0.0051,0.0043,0.0037,0.0026000000000000003,0.0026000000000000003,1.61,0
0.014700000000000001,0.0239,0.0329,0.0106,0.0086,0.0056,0.0063,0.006200000000000001,0.0061,0.0054,0.0033,0.0028,0.88,0
0.0128,0.022000000000000002,0.0273,0.0091,0.006900000000000001,0.0051,0.0068000000000000005,0.0068000000000000005,0.0057,0.0049,0.0034000000000000002,0.003,0.72,0
0.014,0.0223,0.027600000000000003,0.0102,0.0083,0.006500000000000001,0.008,0.007500000000000001,0.0074,0.007500000000000001,0.0044,0.0036000000000000003,6.22,0
0.0188,0.0285,0.0375,0.014,0.0099,0.007,0.0077,0.007200000000000001,0.0046,0.0068000000000000005,0.0045000000000000005,0.0035,0.98,0
0.0257,0.037200000000000004,0.051800000000000006,0.0204,0.014700000000000001,0.0081,0.0081,0.0071,0.0071,0.0056,0.0033,0.0035,2.04,0
0.0159,0.031200000000000002,0.0477,0.0165,0.0117,0.0066,0.005200000000000001,0.0063,0.0047,0.003,0.0031000000000000003,0.0018000000000000002,1.84,0
0.0204,0.036000000000000004,0.0517,0.020200000000000003,0.015700000000000002,0.0081,0.0099,0.0083,0.007500000000000001,0.0074,0.0045000000000000005,0.003,2.21,0
0.0323,0.0471,0.0775,0.043000000000000003,0.027700000000000002,0.0119,0.0125,0.010700000000000001,0.0091,0.0056,0.0037,0.0022,6.27,0
0.0131,0.0236,0.037700000000000004,0.014700000000000001,0.0095,0.0059,0.0048000000000000004,0.0051,0.005,0.0011,0.002,0.0018000000000000002,1.53,0
0.013000000000000001,0.0201,0.0347,0.0112,0.006500000000000001,0.0037,0.0046,0.0047,0.0046,0.0007,0.0012000000000000001,0.0008,3.26,0
0.0094,0.014700000000000001,0.031100000000000003,0.0115,0.008700000000000001,0.0038,0.0046,0.0034000000000000002,0.0022,0.0001,0.0018000000000000002,0.001,1.67,0
0.0182,0.0285,0.0512,0.020200000000000003,0.0137,0.0053,0.0054,0.005200000000000001,0.006200000000000001,0.0022,0.0025,0.002,0.3,0
0.012100000000000001,0.0195,0.0328,0.0098,0.0076,0.0031000000000000003,0.0041,0.004,0.0019,0.0004,0.0007,0.0006000000000000001,2.51,0
0.0171,0.0291,0.049800000000000004,0.0194,0.0118,0.0038,0.004200000000000001,0.0044,0.0017000000000000001,0.0002,0.0013000000000000002,0.0001,0.4,0
0.020300000000000002,0.0286,0.051300000000000005,0.019700000000000002,0.011000000000000001,0.004,0.0025,0.003,0.0039000000000000003,0.032100000000000004,0.0017000000000000001,0.0005,0.8,0
0.0159,0.0189,0.031100000000000003,0.010100000000000001,0.0068000000000000005,0.0028,0.0047,0.004,0.0033,0.0006000000000000001,0.0002,0.0001,6.44,0
0.0334,0.0425,0.0785,0.0395,0.024800000000000003,0.0082,0.0083,0.006500000000000001,0.0049,0.00030000000000000003,0.0004,0.0006000000000000001,13.1,0
0.021400000000000002,0.028800000000000003,0.0507,0.019,0.0119,0.0029000000000000002,0.005200000000000001,0.004,0.003,0.0001,0.0012000000000000001,0.0017000000000000001,0.9,0
0.0279,0.045000000000000005,0.07680000000000001,0.0414,0.0279,0.008400000000000001,0.0082,0.0071,0.0054,0.0015,0.0017000000000000001,0.002,13.9,0
0.026000000000000002,0.0402,0.06430000000000001,0.031200000000000002,0.0212,0.008700000000000001,0.0097,0.0066,0.0053,0.0018000000000000002,0.0013000000000000002,0.0012000000000000001,9.58,0
0.0253,0.0458,0.0784,0.0442,0.029400000000000003,0.0086,0.0091,0.0068000000000000005,0.0046,0.0004,0.0028,0.0024000000000000002,7.3,0
0.0188,0.0344,0.058,0.023200000000000002,0.017,0.0054,0.006200000000000001,0.0058000000000000005,0.0038,0.00030000000000000003,0.0017000000000000001,0.0015,10.0,0
0.0205,0.0352,0.059300000000000005,0.0267,0.0193,0.0076,0.0088,0.007200000000000001,0.0055000000000000005,0.0015,0.0023,0.002,9.08,0
0.0146,0.0264,0.0443,0.0176,0.0125,0.007200000000000001,0.006,0.0059,0.0056,0.0009000000000000001,0.0024000000000000002,0.0014,2.76,0
0.0352,0.0516,0.0819,0.0367,0.0251,0.009300000000000001,0.010700000000000001,0.007500000000000001,0.0067,0.0041,0.0024000000000000002,0.001,12.6,0
0.0099,0.0216,0.0351,0.014,0.0118,0.0043,0.0058000000000000005,0.0048000000000000004,0.0036000000000000003,0.00030000000000000003,0.0029000000000000002,0.003,3.75,0
0.024200000000000003,0.041,0.0682,0.039,0.0279,0.011000000000000001,0.0119,0.009000000000000001,0.0082,0.0033,0.0044,0.0038,6.1,0
0.0257,0.0463,0.0775,0.0429,0.0291,0.01,0.009600000000000001,0.0082,0.006500000000000001,0.001,0.0034000000000000002,0.0031000000000000003,6.7,0
0.0198,0.025,0.0344,0.0103,0.0073,0.0045000000000000005,0.004,0.0036000000000000003,0.0037,0.0008,0.0021000000000000003,0.0023,4.65,0
0.0332,0.0439,0.0844,0.0523,0.0359,0.01,0.0106,0.0083,0.0054,0.0016,0.0022,0.0021000000000000003,9.9,0
0.0146,0.0206,0.0393,0.0154,0.0129,0.0035,0.004200000000000001,0.0035,0.0012000000000000001,0.00030000000000000003,0.0028,0.002,10.7,0
0.0207,0.0297,0.0517,0.0228,0.0196,0.0088,0.0079,0.006900000000000001,0.006200000000000001,0.0007,0.0024000000000000002,0.0026000000000000003,8.55,0
0.0151,0.020800000000000003,0.0392,0.015300000000000001,0.012700000000000001,0.0068000000000000005,0.0076,0.0057,0.005200000000000001,0.0002,0.0022,0.0024000000000000002,6.81,0
0.0318,0.0395,0.0548,0.044000000000000004,0.0454,0.047400000000000005,0.043000000000000003,0.0414,0.0448,0.0371,0.038700000000000005,0.0257,7.37,0
0.0182,0.0198,0.034300000000000004,0.012700000000000001,0.0103,0.0053,0.0066,0.0045000000000000005,0.005,0.0023,0.0018000000000000002,0.001,6.37,0
0.0378,0.0765,0.1015,0.0572,0.0523,0.0358,0.0371,0.055400000000000005,0.0279,0.0465,0.0279,0.0205,9.9,0
0.037000000000000005,0.053200000000000004,0.0926,0.0548,0.0455,0.029400000000000003,0.0292,0.025,0.0267,0.0358,0.0205,0.0171,14.3,0
0.0329,0.042,0.08410000000000001,0.049100000000000005,0.0344,0.0082,0.0089,0.006900000000000001,0.004,0.0005,0.0028,0.0025,12.9,0
0.037000000000000005,0.0451,0.0758,0.0579,0.0514,0.0309,0.0307,0.0166,0.026600000000000002,0.05,0.0246,0.0193,17.4,0
0.0302,0.0437,0.069,0.0307,0.026000000000000002,0.01,0.0111,0.0077,0.0061,0.0012000000000000001,0.002,0.0016,11.0,0
0.0246,0.033,0.0472,0.020900000000000002,0.0196,0.010100000000000001,0.0111,0.007200000000000001,0.007200000000000001,0.0001,0.0018000000000000002,0.0016,3.9,0
0.0574,0.09480000000000001,0.11320000000000001,0.0675,0.06470000000000001,0.0487,0.0487,0.075,0.0402,0.0806,0.0354,0.027800000000000002,16.5,0
0.021500000000000002,0.027200000000000002,0.0302,0.009600000000000001,0.0079,0.006200000000000001,0.0074,0.0049,0.0056,0.0055000000000000005,0.0017000000000000001,0.0019,2.02,0
0.0391,0.055600000000000004,0.09920000000000001,0.0668,0.054200000000000005,0.016,0.0161,0.0112,0.008400000000000001,0.0013000000000000002,0.002,0.002,25.1,1
0.07780000000000001,0.0834,0.0961,0.0815,0.0883,0.08940000000000001,0.09290000000000001,0.08800000000000001,0.0878,0.2257,0.08700000000000001,0.08080000000000001,6.44,0
0.027,0.033,0.0444,0.0175,0.015300000000000001,0.0077,0.0099,0.006200000000000001,0.0061,0.0051,0.0019,0.002,3.72,0
0.025900000000000003,0.034300000000000004,0.0489,0.0206,0.0164,0.0073,0.0092,0.0059,0.004200000000000001,0.032100000000000004,0.001,0.0017000000000000001,3.64,0
0.0385,0.0545,0.09430000000000001,0.0557,0.0432,0.0123,0.013600000000000001,0.008700000000000001,0.007500000000000001,0.0025,0.0017000000000000001,0.0012000000000000001,24.8,0
0.025500000000000002,0.0327,0.0613,0.0258,0.0194,0.009600000000000001,0.011000000000000001,0.007500000000000001,0.0064,0.0045000000000000005,0.0019,0.0011,5.84,0
0.0477,0.0626,0.12250000000000001,0.10880000000000001,0.0907,0.029400000000000003,0.029,0.0227,0.017,0.006900000000000001,0.0067,0.0049,32.2,1
0.0361,0.0471,0.0888,0.0509,0.0385,0.0132,0.013000000000000001,0.010100000000000001,0.0078000000000000005,0.032100000000000004,0.0023,0.0018000000000000002,10.3,0
0.027100000000000003,0.034,0.060200000000000004,0.0256,0.019200000000000002,0.0079,0.0086,0.006500000000000001,0.0051,0.0016,0.0018000000000000002,0.002,4.65,0
0.0236,0.0261,0.0442,0.0165,0.012700000000000001,0.0058000000000000005,0.0078000000000000005,0.0055000000000000005,0.0063,0.0038,0.0018000000000000002,0.0008,3.33,0
0.041100000000000005,0.055900000000000005,0.10940000000000001,0.08020000000000001,0.0639,0.019700000000000002,0.019,0.0143,0.0091,0.0001,0.0029000000000000002,0.0013000000000000002,16.1,0
0.0463,0.0631,0.117,0.09770000000000001,0.08030000000000001,0.0263,0.026600000000000002,0.0188,0.0146,0.0004,0.0055000000000000005,0.004200000000000001,23.3,0
0.025500000000000002,0.0327,0.0613,0.0258,0.0194,0.009600000000000001,0.011000000000000001,0.007500000000000001,0.0064,0.0045000000000000005,0.0019,0.0011,6.9,0
0.0286,0.040600000000000004,0.0806,0.0779,0.0621,0.0184,0.0199,0.0145,0.0112,0.0015,0.0028,0.002,41.9,1
0.027100000000000003,0.034,0.060200000000000004,0.0256,0.019200000000000002,0.0079,0.0086,0.006500000000000001,0.0051,0.0016,0.0018000000000000002,0.002,4.97,0
0.0361,0.0471,0.0888,0.0509,0.0385,0.0132,0.013000000000000001,0.010100000000000001,0.0078000000000000005,0.032100000000000004,0.0023,0.0018000000000000002,9.27,0
0.041100000000000005,0.055900000000000005,0.10940000000000001,0.08020000000000001,0.0639,0.019700000000000002,0.019,0.0143,0.0091,0.0001,0.0029000000000000002,0.0013000000000000002,11.1,0
0.0285,0.0386,0.0727,0.0534,0.0453,0.0154,0.0165,0.0119,0.0099,0.0016,0.002,0.0017000000000000001,17.6,0
0.0463,0.0631,0.117,0.09770000000000001,0.08030000000000001,0.0263,0.026600000000000002,0.0188,0.0146,0.0004,0.0055000000000000005,0.004200000000000001,76.9,1
0.0477,0.0626,0.12250000000000001,0.10880000000000001,0.0907,0.029400000000000003,0.029,0.0227,0.017,0.006900000000000001,0.0067,0.0049,27.8,1
0.0236,0.0261,0.0442,0.0165,0.012700000000000001,0.0058000000000000005,0.0078000000000000005,0.0055000000000000005,0.0063,0.0038,0.0018000000000000002,0.0008,5.17,0
0.027100000000000003,0.034,0.060200000000000004,0.0256,0.019200000000000002,0.0079,0.0086,0.006500000000000001,0.0051,0.0016,0.0018000000000000002,0.002,9.0,0
0.0477,0.0626,0.12250000000000001,0.10880000000000001,0.0907,0.029400000000000003,0.029,0.0227,0.017,0.006900000000000001,0.0067,0.0049,43.2,1
0.0463,0.0631,0.117,0.09770000000000001,0.08030000000000001,0.0263,0.026600000000000002,0.0188,0.0146,0.0004,0.0055000000000000005,0.004200000000000001,33.7,1
0.025500000000000002,0.0327,0.0613,0.0258,0.0194,0.009600000000000001,0.011000000000000001,0.007500000000000001,0.0064,0.0045000000000000005,0.0019,0.0011,9.89,0
0.0361,0.0471,0.0888,0.0509,0.0385,0.0132,0.013000000000000001,0.010100000000000001,0.0078000000000000005,0.032100000000000004,0.0023,0.0018000000000000002,16.2,0
0.041100000000000005,0.055900000000000005,0.10940000000000001,0.08020000000000001,0.0639,0.019700000000000002,0.019,0.0143,0.0091,0.0001,0.0029000000000000002,0.0013000000000000002,21.2,0
0.026000000000000002,0.027600000000000003,0.0358,0.0115,0.0086,0.0071,0.006900000000000001,0.0054,0.0063,0.0028,0.0026000000000000003,0.0021000000000000003,1.8,0
0.0477,0.0626,0.12250000000000001,0.10880000000000001,0.0907,0.029400000000000003,0.029,0.0227,0.017,0.006900000000000001,0.0067,0.0049,36.8,1
0.0236,0.0261,0.0442,0.0165,0.012700000000000001,0.0058000000000000005,0.0078000000000000005,0.0055000000000000005,0.0063,0.0038,0.0018000000000000002,0.0008,7.44,0
